YEAR,CAPSITE,HABITAT,CAPDATE,MANIPULATED,BNDCREW,CAPTIME,SPECIES,LOCATION,BAND,COLOR,AGE,SEX,CAPMAS,CAPFAT,CAPBM,CAPBMS,BILLEN,BILLWID,BILLDEP,WING,TARSUS,TAIL,FTHCOL,BLOOD,FECAL,BANDER,CP,BP,BODY MOLT,FF MOLT,MOLT LIMIT,CYCLE CODE,TAG TYPE,TAG NUM,STATUS CODE,NOTES,HEMLEN,TOTLEN,BLOOD NOTES,DEPDAT,DEPTIME
1994,MII,M,5-Oct-94,N,AMRE,1231,AMRE,G-8,1810-07869,"R/K,A",HY,M,7.2,0,NA,NA,9.35,3.16,2.11,62.0,17.67,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=GB, RECT = 2, PONT, BK RUMP, AR SPOTS, SK = UNOSS",NA,NA,,NA,NA
1994,MM,M,6-Oct-94,N,AMRE,1533,AMRE,B.5-7.3,1810-07870,"B,A/R",HY,U,7.1,5,NA,NA,9.37,3.15,2.11,59.5,18.73,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RECT = 3, NO RUMP CONT, SK = UNOSS",NA,NA,,NA,NA
1994,LII,L,8-Oct-94,N,AMRE,649,AMRE,K-6.5,1810-07871,"A,G/B",HY,M,8.0,5,NA,NA,9.36,3.15,2.11,60.5,16.60,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO RUMP CONT,NA,NA,,NA,NA
1994,LII,L,8-Oct-94,N,AMRE,754,AMRE,I-5.2,1810-07872,"R/A,M",HY,F,6.4,5,NA,NA,8.33,3.15,2.11,58.5,17.70,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO RUMP CONT, IN MANGROVE",NA,NA,,NA,NA
1994,LII,L,8-Oct-94,N,AMRE,815,AMRE,I-5.2,1810-07873,"A/O,R",AHY,M,7.1,0,NA,NA,9.37,3.15,2.11,63.0,17.68,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1994,LII,L,8-Oct-94,N,AMRE,859,AMRE,J.5-5.5,1810-07874,"A/W,K",HY,M,7.4,5,NA,NA,9.37,3.15,2.11,61.5,17.61,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,ORANGE AX.,NA,NA,,NA,NA
1994,MII,M,8-Oct-94,N,AMRE,1151,AMRE,E.5-10,1810-07875,"G/A,O",HY,M,7.0,0,NA,NA,9.35,3.15,2.10,61.5,17.68,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1994,MII,M,8-Oct-94,N,AMRE,1239,AMRE,F-9.5,1810-07876,"A/Y,B",HY,M,7.5,0,NA,NA,9.36,3.15,2.12,63.0,17.69,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,BK SPOTS ON TROAT AND CAZN.,NA,NA,,NA,NA
1994,MII,M,8-Oct-94,N,AMRE,1319,AMRE,G-7.5,1810-07877,"A,W/M",HY,F,6.7,5,NA,NA,9.37,3.15,2.10,57.5,16.65,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO RUMP CONT,NA,NA,,NA,NA
1994,MII,M,8-Oct-94,N,AMRE,1422,AMRE,G.5-6,1810-07878,"A,G/Y",HY,F,6.9,5,NA,NA,9.36,3.15,2.10,55.5,16.65,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO RUMP CONT,NA,NA,,NA,NA
1994,MII,M,8-Oct-94,N,AMRE,1452,AMRE,H-6,1810-07879,"R,A/O",AHY,F,7.3,0,NA,NA,8.34,3.15,2.11,58.0,17.68,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO RUMP CONT,NA,NA,,NA,NA
1994,MII,M,8-Oct-94,N,AMRE,1631,AMRE,F-8,1810-07880,"A,K/W",HY,F,7.0,5,NA,NA,9.36,3.15,2.11,57.5,17.67,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1994,MI,M,9-Oct-94,N,AMRE,950,AMRE,D.3-2,1810-07389,"B,A/K",AHY,M,7.6,0,NA,NA,9.37,3.15,2.11,65.0,18.70,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RECAP, MANG",NA,NA,,NA,NA
1994,LI,L,9-Oct-94,N,AMRE,1208,AMRE,A.5-3,1810-07882,"A/Y,M",HY,F,7.0,0,NA,NA,9.36,3.15,2.11,58.5,17.68,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO RUMP CONT,NA,NA,,NA,NA
1994,LI,L,9-Oct-94,N,AMRE,1119,AMRE,WZ.7-1.5,1810-97881,"A,K/W",HY,F,6.7,0,NA,NA,9.37,3.16,2.12,59.5,17.68,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO RUMP CONT,NA,NA,,NA,NA
1994,MII,M,14-Oct-94,N,AMRE,443,AMRE,G-8,1810-07888,"A/B,R",HY,F,7.0,5,NA,NA,8.33,3.15,2.11,57.5,16.67,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,LITTLE BIT OF RUMP CONT,NA,NA,,NA,NA
1994,MII,M,14-Oct-94,N,AMRE,516,AMRE,G-7.5,1810-07889,"W,W/A",AHY,M,7.8,0,NA,NA,9.36,3.15,2.12,62.0,17.69,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1994,LI,L,16-Oct-94,N,AMRE,1056,AMRE,A-1.5,1810-07890,"B/A,W",HY,M,7.0,0,NA,NA,9.35,3.15,2.10,61.5,17.69,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRONG RUMP CONT,NA,NA,,NA,NA
1994,LI,L,16-Oct-94,N,AMRE,1131,AMRE,A-2,1810-07891,"R,K/A",AHY,M,7.7,5,NA,NA,9.39,3.15,2.11,60.5,17.68,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1994,LI,L,16-Oct-94,N,AMRE,1134,AMRE,A-2,1810-07892,"Y/A,O",HY,M,6.9,0,NA,NA,8.32,3.15,2.11,57.5,17.68,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRONG RUMP CONT,NA,NA,,NA,NA
1994,LII,L,16-Oct-94,N,AMRE,834,AMRE,G.5-9,1810-07901,"G,B/A",HY,F,6.8,0,NA,NA,6.20,4.20,2.70,54.5,15.20,51.00,Y,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO SHARP CONTRAST BETWEEN RUMP AND UTC.,NA,NA,,NA,NA
1994,LM,NA,16-Oct-94,N,AMRE,725,AMRE,C.5-1.5,1810-08401,"R,A/R",HY,F,6.6,0,NA,NA,6.60,4.10,3.00,57.5,18.70,52.00,Y,NA,NA,BM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AXIL. YELLOW, NO BLACK ON FACE; SKULL 3MM WINDOW UN-OSSIFIED, R REX 3 YELLOW TO INNER VEIN, L REX 3 YELLOW WINDOW, SOME CONTRAST ON TAIL, OLIVE-DK BROWN, BUT NOT A SHARP GRADATION, NO FAULT BARS",NA,NA,,NA,NA
1994,LM,NA,16-Oct-94,N,AMRE,1121,AMRE,B.5-11,1810-08402,"O,A/O",HY,U,7.0,5,NA,NA,5.80,4.10,3.00,57.5,18.50,55.00,Y,NA,NA,BM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MOLT ON FLANKS, NO BLACK TAIL, AXIL YELLOW (NOT VERY BRIGHT), REX 3 HAS LOTS OF YELLOW OUT TO MARG. WING IS 57.5",NA,NA,,NA,NA
1994,LM,M,16-Oct-94,N,AMRE,1148,AMRE,B.5-10,1810-08403,"A/W,Y",AHY,F,7.2,5,NA,NA,6.70,4.50,3.00,55.0,20.10,50.00,Y,NA,NA,BM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MOLT NEAR NARES, NO BLACK ON FACE, AXIL DULL YELLOW, NO YELLOW ON INNER WEB REX 3",NA,NA,,NA,NA
1994,LM,NA,16-Oct-94,N,AMRE,1526,AMRE,C.5-6.5,1810-08404,"A,W/K",HY,M,8.8,0,NA,NA,7.00,4.40,3.10,60.0,17.60,57.00,Y,NA,NA,BM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIRD SLIGHTLY WET (SEE WEIGHT), FEMALE IN SPRING (PPM), MAY BE A FEW BLACK FEATHERS ABOVE TAIL, REX 3 LEFT HAS ALMOST NO WINDOW, RIGHT HAS SOME WINDOW, TAIL RELATIVELY SHARP CONTRAST, AXILLARIES RELATIVELY BRIGHT YELLOW",NA,NA,,NA,NA
1994,LM,NA,16-Oct-94,N,AMRE,1604,AMRE,C.5-3.5,1810-08405,"A/G,Y",HY,F,6.9,5,NA,NA,7.10,4.30,3.00,57.0,17.60,54.00,Y,NA,NA,BM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO BLACK ON FACE, AUX DULL ORANGE, VERY LITTLE CONTRAST ON TAIL, WINDOWS ONLY ON REX3",NA,NA,,NA,NA
1994,LM,NA,16-Oct-94,N,AMRE,1635,AMRE,C.5-8.5,1810-08406,"B,W/A",AHY,F,7.3,0,NA,NA,7.20,4.30,3.40,56.0,19.70,51.00,Y,NA,NA,BM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MOLT - LT. ON FLANKS, SHARP CONTRAST RUMP AND TAIL, FULL SKULL, FAULT BARS NOT IDENTIELE, WINGS SHORT",NA,NA,,NA,NA
1994,LII,L,18-Oct-94,N,AMRE,848,AMRE,H-7,1810-07895,"W/A,O",HY,F,7.2,0,NA,NA,7.35,3.15,2.10,60.0,17.68,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO RUMP CONT, NO BLOOD",NA,NA,,NA,NA
1994,LII,L,18-Oct-94,N,AMRE,1014,AMRE,I-8,1810-07896,"R,A/Y",HY,F,6.7,0,NA,NA,8.34,3.15,2.10,56.5,16.67,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO RUMP CONT,NA,NA,,NA,NA
1994,LII,L,18-Oct-94,N,AMRE,1245,AMRE,L-8.5,1810-07897,"K/A,B",HY,F,6.9,0,NA,NA,8.33,3.15,2.11,57.5,16.66,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO RUMP CONT,NA,NA,,NA,NA
1994,LII,L,18-Oct-94,N,AMRE,1405,AMRE,J-8.5,1810-07898,"A/K,M",HY,F,6.5,0,NA,NA,NA,NA,NA,58.5,NA,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1994,LII,L,18-Oct-94,N,AMRE,1420,AMRE,K.5-6.2,1810-07899,"W/R,A",HY,F,6.5,0,NA,NA,8.33,3.16,2.10,57.5,17.67,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1994,LII,L,18-Oct-94,N,AMRE,938,AMRE,H-8,1810-07901,"G,B/A",HY,F,6.8,0,NA,NA,8.34,3.15,2.10,53.5,16.67,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FORMERLY G,A",NA,NA,,NA,NA
1994,MII,M,19-Oct-94,N,AMRE,636,AMRE,F-9,1810-07743,"A/K,Y",AHY,M,6.3,0,NA,NA,9.35,3.15,2.12,62.5,17.70,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OLD BIRD, RECAP",NA,NA,,NA,NA
1994,MII,M,19-Oct-94,N,AMRE,826,AMRE,D.5-9,1810-07900,"A,K/B",HY,F,6.5,0,NA,NA,8.33,3.15,2.10,58.5,17.67,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO RUMP CONT,NA,NA,,NA,NA
1994,MII,M,19-Oct-94,N,AMRE,913,AMRE,D.5-9,1810-08501,"A/R,W",AHY,M,7.0,0,NA,NA,9.37,3.16,2.11,62.5,17.67,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1994,MII,M,19-Oct-94,N,AMRE,1154,AMRE,D-7.5,1810-08502,"G/A,K",AHY,M,7.1,0,NA,NA,8.36,4.16,2.11,63.0,17.69,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1994,MII,M,19-Oct-94,N,AMRE,1253,AMRE,D.2-6.2,1810-08503,"A/O,O",HY,M,6.7,0,NA,NA,8.33,3.15,2.11,59.0,16.65,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STRONG RUMP CONT, BK SPOTS ON THROAT",NA,NA,,NA,NA
1994,MM,M,19-Oct-94,N,AMRE,1640,AMRE,B.5-5.5,1810-08504,"B/A,O",HY,M,7.3,5,NA,NA,9.36,4.17,2.10,61.5,17.69,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STRONG RUMP CONT, MAIN MANGROVE",NA,NA,,NA,NA
1994,MI,M,21-Oct-94,N,AMRE,1314,AMRE,E.5-3,1810-07397,"A/M,Y",AHY,F,7.1,0,NA,NA,8.32,3.15,2.11,59.5,17.70,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO RUMP CONT, RECAP",NA,NA,,NA,NA
1994,LI,L,21-Oct-94,N,AMRE,653,AMRE,A-2,1810-08505,"M,A/O",HY,M,7.1,0,NA,NA,9.36,3.15,2.11,60.5,17.68,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE SPOTS, BK SPOTS, STRONG RUMP CONTRAST",NA,NA,,NA,NA
1994,LI,L,21-Oct-94,N,AMRE,716,AMRE,A.5-2.5,1810-08506,"G/A,R",HY,F,6.9,0,NA,NA,9.36,3.15,2.10,58.5,16.65,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO CONTR, REALLY GREY",NA,NA,,NA,NA
1994,LI,L,21-Oct-94,N,AMRE,807,AMRE,C-3.5,1810-08507,"K/A,K",HY,F,6.8,0,NA,NA,8.33,3.15,2.11,58.5,16.65,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,LITTLE RUMP CONT,NA,NA,,NA,NA
1994,MI,M,21-Oct-94,N,AMRE,1224,AMRE,E-2,1810-08508,"O/A,R",HY,M,7.6,0,NA,NA,8.34,3.15,2.11,63.0,17.69,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LITTLE RUMP CONT, MANGROVE",NA,NA,,NA,NA
1994,MI,M,21-Oct-94,N,AMRE,1314,AMRE,E.5-3,1810-08509,"W,W/A",HY,U,7.2,0,NA,NA,9.35,3.15,2.11,60.5,17.72,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO RUMP CONT,NA,NA,,NA,NA
1994,MI,M,21-Oct-94,N,AMRE,1406,AMRE,H.2-2.7,1810-08510,"K,K/A",HY,F,7.0,0,NA,NA,8.33,3.15,2.10,58.5,17.70,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO RUMP CONT,NA,NA,,NA,NA
1994,MI,M,21-Oct-94,N,AMRE,1450,AMRE,D-3.5,1810-08512,"R,R/A",HY,F,6.8,0,NA,NA,9.30,3.15,2.11,58.0,17.67,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO CONTRAST,NA,NA,,NA,NA
1994,LII,L,24-Oct-94,N,AMRE,1540,AMRE,K-7.5,1810-07852,"M,A/K",U,U,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,AMS,NA,NA,NA,NA,NA,NA,NA,NA,NA,RECAP,NA,NA,,NA,NA
1994,LM,M,24-Oct-94,N,AMRE,705,AMRE,B-6.5,1810-08429,"A,W/Y",HY,M,7.4,0,NA,NA,8.50,3.80,2.90,61.5,17.20,54.50,Y,NA,NA,BM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BLACK IN FACE, STRONG CONTRAST RUMP/TAIL",NA,NA,,NA,NA
1994,LII,L,25-Oct-94,N,AMRE,816,AMRE,J-9,1810-07898,"A/K,M",U,U,6.9,0,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,AMS,NA,NA,NA,NA,NA,NA,NA,NA,NA,RECAP,NA,NA,,NA,NA
1994,LII,L,25-Oct-94,N,AMRE,1532,AMRE,I-8.5,1810-07910,"A,R/G",HY,F,NA,1,NA,NA,5.90,3.60,2.60,57.0,16.50,51.00,Y,NA,NA,AMS,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRADUAL CONTRAST TAIL --> UTC, NO BLACK FACE/BREAST, YELLOW AXILL. NO WINDOW IN RECT.",NA,NA,,NA,NA
1994,LM,NA,25-Oct-94,N,AMRE,640,AMRE,C.5-3.5,1810-08430,"O/O,A",HY,M,7.3,5,NA,NA,8.70,3.70,3.00,61.5,16.50,58.00,Y,NA,NA,BM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MOLT = LEFT RETRIX 6 TERTIAL, ORANGISH RETRICE GROWING IN (L6), ORANGE TERTIAL, BLACK ON NECK",NA,NA,,NA,NA
1994,LII,L,26-Oct-94,N,AMRE,750,AMRE,G.5-9,1810-07901,"G,B/A",U,U,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA,RECAP,NA,NA,,NA,NA
1994,LII,L,26-Oct-94,N,AMRE,854,AMRE,J-7,1810-07911,"W,A/W",HY,F,6.9,5,NA,NA,NA,NA,NA,59.0,NA,NA,Y,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMALL WINDOW IN RECT GRAD. CONTRAST TAIL -->UTC  NO BLACK IN FACE, FEATHERS COLLECTED",NA,NA,,NA,NA
1994,LM,NA,26-Oct-94,N,AMRE,750,AMRE,C.5-11.5,1810-08401,"R,A/R",HY,F,6.4,0,NA,NA,NA,NA,NA,58.0,NA,59.00,Y,NA,NA,BM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LITTLE CONTRAST, SHORT WING, NO YELLOW ON INNER RECT REX 3, MOLT = A FEW UNDERTAIL COVS, RECAP, BANDED ON 10/16/94 AS R,A/R - NOW R,A/W???",NA,NA,,NA,NA
1994,LM,NA,26-Oct-94,N,AMRE,910,AMRE,C-4,1810-08430,"O/O,A",HY,M,7.3,NA,NA,NA,NA,NA,NA,61.5,NA,NA,Y,NA,NA,BM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE RETRIX COMING IN, MOLT = RETRIX HEAD",NA,NA,,NA,NA
1995,LII,L,14-Mar-95,N,AMRE,726,AMRE,I.5-6,1810-08523,"W,G/A",SY,M,7.0,0,NA,NA,6.90,2.60,3.90,61.5,16.70,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONTRAST IN RUMP, BLACK FEATHERS",NA,NA,,NA,NA
1995,LII,L,15-Mar-95,N,AMRE,957,AMRE,H.5-5.7,1810-07569,"B,Bi/A",ASY,F,6.4,0,NA,NA,9.00,3.80,2.70,58.0,16.50,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO RUMP CONTRAST,NA,NA,,NA,NA
1995,LII,L,15-Mar-95,N,AMRE,1022,AMRE,I-9.5,1810-07742,"A,R/K",ASY,F,6.9,T,NA,NA,8.60,3.60,2.60,60.5,16.20,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1995,LII,L,15-Mar-95,N,AMRE,731,AMRE,H-7.5,1810-07869,"R/K,A",SY,M,7.6,T,NA,NA,8.30,3.70,2.80,62.5,NA,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,RECAP MANGROVE BIRD,NA,NA,,NA,NA
1995,LII,L,15-Mar-95,N,AMRE,721,AMRE,I-7,1810-08524,"M/R,A",SY,M,7.0,0,NA,NA,9.00,3.70,2.40,59.0,NA,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bk ON FACE,NA,NA,,NA,NA
1995,LII,L,15-Mar-95,N,AMRE,831,AMRE,I-9.5,1810-08525,"Y/M,A",SY,F,7.3,0,NA,NA,9.00,3.80,2.60,59.5,17.00,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1995,LII,L,15-Mar-95,N,AMRE,1346,AMRE,J-8,1810-08526,"A,B/O",SY,F,6.8,0,NA,NA,8.90,3.70,2.70,57.0,17.40,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1995,LII,L,17-Mar-95,N,AMRE,844,AMRE,I-8.5,1810-08528,"W,A/O",ASY,F,6.4,T,NA,NA,8.80,3.20,2.50,57.5,16.30,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1995,LII,L,17-Mar-95,N,AMRE,1436,AMRE,J.8-7.5,1810-08531,"A/R,O",ASY,F,6.8,0,NA,NA,8.80,3.70,2.60,59.5,17.40,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1995,LII,L,18-Mar-95,N,AMRE,1140,AMRE,J-5,1930-09809,"R/R,A",SY,M,7.1,0,NA,NA,9.60,4.40,2.70,62.5,15.70,NA,Y,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1995,LII,L,19-Mar-95,N,AMRE,810,AMRE,J-5,1810-07757,"A,W/A",ASY,F,7.0,0,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MOLT ON RUMP, REX TRUNC",NA,NA,,NA,NA
1995,LII,L,20-Mar-95,N,AMRE,1012,AMRE,I.8-7.5,1810-08533,"K/W,A",ASY,F,6.9,0,NA,NA,9.60,3.80,2.60,58.0,17.00,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1995,LII,L,20-Mar-95,N,AMRE,701,AMRE,I-7.5,1810-08916,"Bi/A,W",ASY,F,7.0,T,NA,NA,9.60,4.10,2.90,59.5,17.40,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1995,LII,L,24-Mar-95,N,AMRE,820,AMRE,J.8-7,1810-07852,"M,A/K",SY,F,6.7,0,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1995,LII,L,24-Mar-95,N,AMRE,1310,AMRE,I-9.3,1810-08537,"K,B/A",SY,M,6.6,T,NA,NA,9.50,4.10,2.60,61.5,16.80,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1995,LII,L,24-Mar-95,N,AMRE,1346,AMRE,I.5-6.5,1810-08538,"R,A/K",HY,F,6.5,T,NA,NA,8.60,3.50,2.40,56.0,16.80,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1995,MII,M,25-Mar-95,N,AMRE,911,AMRE,G-7.2,1810-07868,"A/G,G",SY,M,6.6,0,NA,NA,NA,NA,NA,61.5,NA,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1995,LII,L,25-Mar-95,N,AMRE,808,AMRE,J.5-7.5,1810-08539,"R,W/A",ASY,F,6.7,0,NA,NA,9.10,4.00,2.50,60.5,17.60,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1995,LII,L,25-Mar-95,N,AMRE,848,AMRE,J.5-7.5,1810-08540,"W/A,Y",SY,F,6.2,0,NA,NA,8.90,3.70,2.70,57.0,17.50,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1995,LII,L,25-Mar-95,N,AMRE,928,AMRE,H-7,1810-08541,"A,W/R",SY,M,7.1,0,NA,NA,9.50,3.90,2.90,60.5,17.50,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,STRONG RUMP CONTRAST,NA,NA,,NA,NA
1995,LII,L,28-Mar-95,N,AMRE,723,AMRE,I.5-7.7,1810-07742,"A,R/K",U,U,6.3,T,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO TAIL FEATH REGROWN,NA,NA,,NA,NA
1995,LII,L,28-Mar-95,N,AMRE,1642,AMRE,J.9-5,1810-07795,"G,R/A",SY,M,7.3,0,NA,NA,NA,NA,NA,59.5,NA,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,PARTIALLY IN MANGROVE,NA,NA,,NA,NA
1995,LII,L,28-Mar-95,N,AMRE,1146,AMRE,I.5-7.7,1810-07854,"Y/Y,A",SY,F,6.4,0,NA,NA,9.30,3.90,2.40,58.0,15.90,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIRD DIED, 1 PIN FEATHER ON RIGHT SIDE",NA,NA,,NA,NA
1995,LII,L,28-Mar-95,N,AMRE,700,AMRE,I.5-6.5,1810-07882,"A/Y,M",SY,F,6.5,0,NA,NA,9.20,3.90,2.70,58.5,16.90,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1995,LII,L,28-Mar-95,N,AMRE,1354,AMRE,K.7-6.5,1810-07899,"W/R,A",SY,F,6.2,0,NA,NA,NA,NA,NA,57.5,NA,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1995,LII,L,28-Mar-95,N,AMRE,1005,AMRE,NA,1810-08526,"A,B/O",U,F,6.6,0,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1995,LII,L,28-Mar-95,N,AMRE,709,AMRE,I-7,1810-08542,"R,A/O",ASY,M,6.7,0,NA,NA,8.90,3.80,2.80,61.0,17.20,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1995,LII,L,28-Mar-95,N,AMRE,732,AMRE,I.5-7.7,1810-08543,"K/K,A",ASY,F,6.5,0,NA,NA,9.40,4.10,2.80,56.5,16.50,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
